"userid","date.crea","score","n.matches","n.updates.photo","n.photos","last.connex","last.up.photo","last.pr.update","gender","sent.ana","length.prof","voyage","laugh","photo.keke","photo.beach"
934,2015-06-29,2.26059206726437,22,0,3,2015-08-01,2015-07-20,NA,1,5.75325665488287,38.9762009521594,0,1,0,0
935,2018-08-21,1.28469560948084,9,1,3,2018-09-26,2018-09-11,NA,0,0.365845002090721,24.5419183511007,0,0,0,0
936,2011-12-14,1.76292697903396,14,1,3,2012-02-23,2011-12-30,NA,0,10.0507900827686,13.9591305856792,0,0,0,0
937,2015-05-03,4.2083544433027,39,1,4,2015-05-23,2015-05-17,NA,1,9.47585881705861,0,0,0,0,0
938,2013-12-16,2.02023384911304,17,3,4,2014-01-09,2014-01-07,NA,1,7.94257634500013,24.5263782264466,0,0,0,0
939,2016-08-24,2.08840616736487,20,1,3,2016-09-14,2016-09-03,NA,1,8.34257796160485,27.5722523179435,0,1,0,0
940,2016-01-18,1.59129929512511,16,3,4,2016-02-22,2016-02-07,NA,0,6.31298894451822,0,0,0,0,1
941,2013-11-23,0.853751084824325,7,3,2,2014-01-25,2013-12-21,NA,0,4.76844099303016,26.0171577383617,0,1,0,0
942,2013-09-25,1.6338498787164,22,1,2,2013-11-07,2013-10-02,NA,0,6.60170022942472,24.2627454868645,1,0,1,0
943,2018-08-29,3.2614448015143,29,3,4,2018-09-21,2018-09-06,NA,0,5.39425446995565,16.2856677947931,0,0,0,0
944,2014-09-07,2.27979386949884,19,3,2,2014-11-09,2014-09-30,NA,0,4.94103021284735,31.0915251096372,0,0,0,0
945,2019-12-04,0.712520836748255,5,1,3,2019-12-24,2019-12-21,NA,1,4.82720481748427,37.7486273332748,1,0,0,0
946,2018-03-22,1.93852073098694,16,2,3,2018-04-12,2018-04-10,NA,1,3.79877004148625,40.1852729187026,0,0,0,0
947,2016-05-08,2.50914431792288,22,2,2,2016-06-15,2016-06-08,NA,1,2.99608895577098,0,0,0,0,0
948,2019-09-07,4.43832263380639,41,2,2,2019-10-21,2019-09-26,NA,0,6.40561137212132,0,0,0,0,0
949,2014-12-12,2.76417869675983,29,4,2,2015-01-12,2015-01-11,NA,0,6.24413535426117,0,0,1,0,0
950,2017-05-25,2.27583519424194,19,2,2,2017-07-04,2017-06-15,NA,0,9.35543318647554,28.6927501783174,0,0,0,0
951,2018-10-21,1.94155223472586,22,2,1,2018-11-15,2018-11-12,NA,1,6.86069896317132,0,1,1,0,0
952,2014-01-22,3.33294931931345,30,2,7,2014-03-07,2014-02-03,NA,0,6.70301580058931,23.9874983965946,0,0,0,0
953,2019-11-07,0.863523327525765,13,2,7,2019-12-20,2019-11-23,NA,0,2.87538471864964,6.53439571621121,1,1,1,0
954,2015-07-18,3.07278507147089,17,2,3,2015-08-03,2015-07-31,NA,1,6.7127999517194,0,0,0,0,1
955,2009-11-01,1.89437552646359,19,2,1,2009-12-28,2009-12-09,NA,0,5.6706522854238,25.0403073753212,0,1,0,0
956,2014-07-25,1.8846833446242,23,4,1,2014-10-03,2014-09-01,NA,0,5.98101189875039,32.0544346096018,0,0,1,0
957,2015-03-17,0.848682327383489,6,1,5,2015-03-28,2015-03-25,NA,1,6.86954938891355,0,1,0,0,0
958,2019-06-18,1.54136080890945,7,4,5,2019-07-13,2019-07-08,NA,1,3.54579774017051,41.0849608204387,0,0,0,1
959,2011-02-20,3.74606933591002,39,1,3,2011-03-24,2011-03-20,NA,1,7.27710747400006,0,1,0,0,0
960,2011-01-25,0.833272328787725,5,0,4,2011-02-04,2011-02-01,NA,1,1.52776515731722,0,0,0,0,0
961,2012-01-21,1.300607422153,18,0,1,2012-03-07,2012-02-18,NA,0,6.6770873623915,11.0986801476895,1,1,0,1
962,2015-03-28,1.40220243414793,12,1,8,2015-05-23,2015-04-16,NA,0,6.16979102328717,21.8346198434173,1,0,0,0
963,2009-11-14,1.26561135772425,9,0,4,2010-01-07,2009-11-26,NA,0,5.06800810007945,32.6016451422407,0,0,0,0
964,2009-12-11,1.32239894014815,15,3,2,2010-02-14,2010-01-11,NA,0,3.43548707305228,26.4773728118405,0,0,1,0
965,2018-10-31,2.71912821845904,28,6,2,2018-12-25,2018-12-11,NA,0,7.44913638951248,0,0,1,0,0
966,2014-12-06,1.92616363409702,11,0,6,2015-01-14,2015-01-08,NA,1,4.84187893384282,0,0,1,0,1
967,2014-04-18,2.81111288789979,25,3,3,2014-06-13,2014-05-06,NA,0,7.31307075528571,30.7786340772439,0,0,0,0
968,2013-04-04,2.94916772079117,30,3,4,2013-04-22,2013-04-21,NA,1,3.18622971715632,19.2702333600792,1,0,0,0
969,2015-03-09,2.20995067786496,19,3,5,2015-04-06,2015-03-13,NA,0,7.31123610817868,23.4183825675957,0,0,0,0
970,2010-09-29,1.47412026711257,13,1,3,2010-12-03,2010-10-23,NA,0,6.14828674238332,46.613315826117,1,0,0,0
971,2011-06-18,3.48189442089039,31,4,1,2011-08-19,2011-07-13,NA,0,5.14811016901153,24.1396338981103,0,0,0,0
972,2013-05-02,2.55117317211269,22,2,2,2013-07-17,2013-05-28,NA,0,5.02009543564769,41.0336243155931,0,0,0,0
973,2010-08-23,1.41866816952614,13,2,2,2010-10-28,2010-10-05,NA,0,4.30889224902453,26.2698555197104,0,1,0,0
974,2017-05-30,0.689082296944721,3,1,2,2017-07-13,2017-06-30,NA,0,4.4849734751354,38.4748821617317,0,0,0,0
975,2013-12-07,0.456568912979094,5,4,3,2014-02-10,2014-01-03,NA,0,3.05286540101581,31.9799423657357,1,1,1,0
976,2019-10-06,0.785397136204551,4,-1,3,2019-12-01,2019-11-12,NA,0,6.73461950388158,0,0,0,0,0
977,2017-12-21,0.893320370154094,12,3,3,2018-01-22,2017-12-31,NA,0,4.00684642840486,24.8287828697307,0,1,1,0
978,2017-04-27,5.22777812450132,36,3,1,2017-05-29,2017-05-21,NA,1,8.98269342233012,32.7845004648491,0,1,0,1
979,2018-09-26,2.97679739629971,30,3,6,2018-10-15,2018-10-16,NA,1,1.08513334453316,0,0,1,0,0
980,2012-01-18,1.1651601916953,10,2,4,2012-02-29,2012-01-30,NA,0,3.40575955357812,10.9853963404054,0,1,0,0
981,2018-03-04,2.18088242290474,18,2,3,2018-04-05,2018-03-27,NA,0,8.53056350527367,23.9028408741335,0,0,0,0
982,2013-01-31,2.52519049855389,25,3,4,2013-03-16,2013-02-01,NA,0,6.17136258784218,17.8769328184741,1,0,0,0
983,2018-08-08,4.73185992851155,28,3,5,2018-09-21,2018-09-13,NA,1,6.85698543553744,0,0,0,0,1
984,2019-12-09,2.33629463187162,20,1,3,2020-01-05,2019-12-21,NA,1,5.03488953600288,0,0,0,0,0
985,2017-04-08,1.70938286909906,14,3,3,2017-05-07,2017-04-08,NA,0,5.03864814295953,10.2402754407952,0,0,0,0
986,2017-03-23,0.937568378486641,10,1,3,2017-05-24,2017-05-02,NA,0,6.26311107523654,27.0568429250785,0,0,1,0
987,2019-07-27,1.22629819390007,10,2,5,2019-08-06,2019-08-07,NA,1,4.64584858671586,28.9469227696324,1,0,0,0
988,2013-04-17,2.16110528628998,25,3,4,2013-06-04,2013-05-10,NA,0,5.50552134854513,17.2357591681355,1,1,0,0
989,2016-08-12,1.76446591906818,14,0,2,2016-10-05,2016-09-04,NA,0,6.87478001878558,41.5796128673858,0,0,0,0
990,2015-01-12,1.50006999042639,12,1,3,2015-02-11,2015-02-09,NA,2,6.55279606178161,13.7234807045969,0,1,0,0
991,2009-03-28,0.903997697640283,6,1,5,2009-05-11,2009-04-06,NA,0,3.36423497775999,0,0,0,0,0
992,2017-10-19,0.990157005507379,8,1,1,2017-11-25,2017-11-18,NA,1,0.43394407038402,0,1,0,0,0
993,2009-07-05,2.70852492005469,24,1,2,2009-08-14,2009-07-16,NA,0,6.3937924683996,19.1227725459527,0,0,0,0
994,2009-11-07,2.45670376445369,21,2,2,2010-01-15,2009-12-16,NA,0,7.32622289510173,22.9496783487913,0,0,0,0
995,2011-03-01,1.56183008170172,14,1,8,2011-03-08,2011-03-07,NA,1,0.715634674827901,0,0,1,0,0
996,2013-04-28,2.04654957444815,12,2,2,2013-05-20,2013-05-20,NA,1,5.92519822661658,25.6473436597101,0,1,0,1
997,2015-11-29,1.82195263094326,10,2,4,2015-12-24,2015-12-19,NA,1,5.33187127716678,38.8221387017569,1,0,0,1
998,2018-06-07,2.03065549612724,17,2,2,2018-07-12,2018-06-19,NA,0,3.72214078589406,29.1397185081781,0,0,0,0
999,2014-04-24,0.704683149751575,5,-1,2,2014-05-19,2014-05-15,NA,1,0.0515629905544919,0,0,1,0,0
1000,2011-02-21,1.36479508894676,14,0,3,2011-04-10,2011-03-29,NA,0,6.66144679338607,0,0,0,0,1
1001,2014-01-30,2.97297114919705,26,3,4,2014-02-27,2014-02-19,NA,2,6.23078693276378,0,0,0,0,0
1002,2013-07-31,1.98515241884344,20,3,4,2013-09-06,2013-08-25,NA,0,8.35979058702333,51.528176312077,0,1,0,0
1003,2019-06-05,1.65152366309632,13,2,5,2019-07-14,2019-06-23,NA,0,0.912901947659023,17.8445833986063,0,0,0,0
1004,2016-02-20,3.65781769794867,21,0,4,2016-03-26,2016-03-31,NA,1,4.45077824916788,28.2988617516151,0,0,0,1
1005,2018-11-08,2.86749328816258,25,6,2,2018-12-16,2018-12-13,NA,1,4.05075974830615,0,0,0,0,0
1006,2012-09-11,1.94546403435557,16,1,6,2012-10-05,2012-09-26,NA,1,3.58815441064748,35.9149728185636,0,0,0,0
1007,2014-07-10,1.7976747962516,17,2,5,2014-08-13,2014-08-17,NA,1,2.41038125682372,0,0,1,0,0
1008,2016-01-05,1.43608237206104,11,1,3,2016-03-22,2016-02-13,NA,0,2.26415308035829,20.4223874992923,0,0,0,0
1009,2019-03-17,1.53667751880894,14,1,3,2019-04-12,2019-04-06,NA,1,4.36446196433022,24.8854179989575,1,0,0,0
1010,2011-08-31,0.696550434078266,4,-1,2,2011-09-21,2011-09-18,NA,1,4.25475223441734,0,0,0,1,0
1011,2011-02-16,0.83165426984407,6,3,3,2011-03-26,2011-03-30,NA,1,2.38621030783928,0,1,0,0,0
1012,2017-08-04,3.35889117531934,19,3,2,2017-08-24,2017-08-24,NA,1,2.79207124070839,20.1052305808216,0,0,0,1
1013,2017-12-29,1.29290573882886,11,2,3,2018-03-08,2018-01-28,NA,0,3.11915197928672,20.7938887958436,1,0,0,0
1014,2009-04-04,0.663576034314507,4,0,7,2009-05-17,2009-04-21,NA,0,0.935818872139419,7.20363549623972,1,0,0,0
1015,2010-05-13,1.54306555316,17,1,6,2010-06-27,2010-06-02,NA,0,0.712703771656991,26.9648975042626,1,1,0,0
1016,2010-12-12,0.913005916748846,7,3,9,2011-01-28,2011-01-05,NA,0,3.51145410021586,21.9108398648692,1,0,0,0
1017,2014-01-15,2.76460844001574,24,3,1,2014-02-28,2014-02-04,NA,0,6.29726302799935,20.2706336337008,0,0,0,0
1018,2018-08-16,4.70337713037906,44,3,3,2018-09-10,2018-09-05,NA,0,4.47128439056557,23.2852286757295,0,0,0,0
1019,2009-07-12,3.31378131636559,35,4,3,2009-08-21,2009-07-29,NA,0,8.25809452437666,0,0,1,0,0
1020,2010-11-13,2.72394980123949,24,4,6,2010-12-12,2010-12-12,NA,1,5.50353612210347,0,0,0,0,0
1021,2012-01-11,2.61757701660446,34,2,1,2012-02-13,2012-01-28,NA,0,6.36454363113486,15.4549275334146,0,0,1,0
1022,2010-07-26,0.563680697912439,6,2,4,2010-09-05,2010-08-14,NA,0,3.19541980249058,39.9570271544506,0,1,1,0
1023,2012-08-17,1.14692502221086,8,1,5,2012-09-15,2012-09-13,NA,1,5.83240177853353,0,0,0,0,0
1024,2017-11-07,2.74753068917024,24,3,3,2017-12-11,2017-12-12,NA,1,1.52649290867331,35.5892555842252,0,0,0,0
1025,2015-07-27,1.07748191642193,12,2,3,2015-09-01,2015-08-19,NA,0,6.0203419527439,13.4379796590157,0,0,1,0
1026,2010-05-29,2.11563695493128,24,1,1,2010-07-04,2010-06-28,NA,1,5.05946955546582,0,1,1,0,0
1027,2009-09-01,2.17889536530757,21,3,3,2009-09-22,2009-09-16,NA,1,11.8175515288171,0,1,0,0,0
1028,2016-01-04,1.01915504390861,8,1,6,2016-02-03,2016-01-28,NA,1,5.53486740746228,0,1,0,0,0
1029,2011-02-11,1.76037691850413,10,2,3,2011-02-20,2011-02-18,NA,1,3.22953563195437,34.2131993651862,0,1,0,1
1030,2011-01-02,1.59289120162028,12,2,5,2011-01-25,2011-01-18,NA,1,7.88496234671885,0,0,0,0,0
1031,2012-04-17,1.72439814746753,16,2,8,2012-04-19,2012-04-17,NA,1,4.20251984061979,0,0,1,0,0
1032,2015-11-13,0.878607113572812,6,0,1,2016-01-20,2015-12-15,NA,0,1.13237889722617,25.6845525851624,1,0,0,0
1033,2016-10-07,0.807527618515936,10,2,4,2016-11-02,2016-10-31,NA,0,4.41052905088287,30.4003580146393,0,1,1,0
1034,2010-04-11,0.68305692355078,4,0,2,2010-04-22,2010-04-20,NA,1,2.49669240912108,29.9442625884802,1,0,0,0
1035,2017-05-28,0.836178611129274,8,2,3,2017-07-16,2017-06-20,NA,0,6.70530732873375,0,0,0,1,0
1036,2015-09-12,6.49082651832174,40,4,3,2015-10-05,2015-10-03,NA,1,6.42868741530228,25.2189273406766,0,0,0,1
1037,2013-02-12,1.80405183884802,17,4,8,2013-03-03,2013-02-26,NA,1,8.69459435047525,0,1,0,0,0
1038,2016-12-25,1.35291070962797,10,2,9,2017-01-26,2017-01-25,NA,1,3.37936403328149,27.8511548670021,0,0,0,0
1039,2014-12-05,1.40607285913957,12,0,5,2014-12-24,2014-12-19,NA,1,5.20595382725875,29.0540391309017,1,0,0,0
1040,2015-08-04,1.64916491771104,15,1,4,2015-08-17,2015-08-16,NA,1,2.64583361059298,17.1766579538073,1,0,0,0
1041,2011-08-24,1.80429864274841,18,3,1,2011-10-26,2011-09-11,NA,0,3.44050858680351,18.485511069269,0,1,0,0
1042,2014-03-26,2.09456144222772,24,3,2,2014-06-04,2014-05-03,NA,0,5.23054342359994,30.5550451301285,1,1,0,0
1043,2017-11-14,2.49451644612483,21,1,1,2018-01-12,2017-12-08,NA,0,5.96278103544771,35.7550840637869,0,0,0,0
1044,2019-06-03,2.32550194130494,14,3,2,2019-07-05,2019-06-25,NA,1,7.08385201994235,21.5407127093492,0,1,0,1
1045,2012-05-08,1.12676514035178,9,1,5,2012-06-04,2012-05-31,NA,1,5.57245187243413,0,1,0,0,0
1046,2009-05-02,1.36086358216848,11,4,2,2009-05-20,2009-05-16,NA,1,5.24309323526012,0,0,0,1,0
1047,2017-08-08,0.665650365399397,3,-1,5,2017-09-08,2017-09-09,NA,1,4.89659982635637,0,0,0,0,0
1048,2010-01-09,5.51154311383941,52,4,5,2010-01-29,2010-01-21,NA,1,10.7378888351122,37.2929175479728,0,0,0,0
1049,2015-02-01,3.42184226875051,31,6,5,2015-04-10,2015-03-04,NA,0,4.70507326728016,35.2061677416742,0,0,0,0
1050,2014-10-18,1.70572313098367,18,5,6,2014-11-19,2014-10-30,NA,0,4.19177288122495,38.3877803554162,0,0,0,1
1051,2009-12-03,0.870355627936635,5,0,2,2009-12-21,2009-12-19,NA,1,4.28190184886537,19.0041682050898,0,0,0,0
1052,2013-11-16,1.61108171854886,18,3,1,2014-01-07,2013-12-01,NA,0,6.19446468357609,0,1,1,0,0
1053,2016-07-10,0.942647611536917,10,4,2,2016-09-10,2016-08-18,NA,0,6.84658564907977,30.3712819039695,0,0,1,0
1054,2014-08-02,1.41419477792619,11,3,8,2014-10-02,2014-08-29,NA,0,1.38681700063371,27.5306479060078,0,0,0,0
1055,2017-07-28,0.96811690706459,6,0,4,2017-10-07,2017-09-05,NA,0,3.43505753420504,32.1992900875069,0,0,0,0
1056,2011-12-07,3.56175435206107,32,4,7,2012-01-05,2012-01-01,NA,1,7.35288924660526,0,0,0,0,0
1057,2010-06-06,4.68866469171713,52,1,4,2010-07-10,2010-06-12,NA,0,7.44971283776113,33.45510933284,0,1,0,0
1058,2015-01-05,1.98202305852902,19,2,5,2015-01-31,2015-01-26,NA,1,4.68511704646548,30.9788517942698,1,0,0,0
1059,2014-02-07,1.10150662761157,16,3,2,2014-03-27,2014-02-25,NA,0,6.67366073396372,29.7667183303994,0,0,1,1
1060,2017-08-27,0.721450650920987,4,1,4,2017-09-20,2017-09-07,NA,1,1.15218249843655,23.840142006008,0,0,0,0
1061,2014-04-30,1.13869572426128,13,3,5,2014-06-25,2014-06-03,NA,0,4.23192087140898,14.4350213433378,0,1,0,1
1062,2016-07-16,0.584359489458288,6,-1,5,2016-08-31,2016-08-04,NA,0,5.74175190562073,39.5215782319077,0,1,1,0
1063,2011-06-21,1.53557239492481,25,3,1,2011-08-14,2011-07-08,NA,0,5.20329814681573,22.0699164457655,1,1,1,0
1064,2010-01-17,1.40578332663206,11,4,4,2010-03-15,2010-02-18,NA,0,5.91594829994728,25.908405715339,0,0,0,0
1065,2016-11-06,1.41505384946486,11,0,2,2016-12-20,2016-12-20,NA,1,6.37767361063051,0,0,0,0,0
1066,2015-05-30,5.23663604215457,31,2,2,2015-06-24,2015-06-23,NA,1,3.64593961761849,0,0,0,0,1
1067,2015-08-14,0.734965341066969,4,0,2,2015-09-05,2015-09-02,NA,1,0.263190112216479,0,0,0,0,0
1068,2009-03-26,1.812380749835,15,3,5,2009-04-10,2009-04-06,NA,1,3.08196759382498,0,0,0,0,0
1069,2014-09-14,1.43042421311486,11,4,3,2014-10-03,2014-10-03,NA,2,5.14974224083121,0,0,1,0,0
1070,2017-12-21,1.04698114102304,7,3,6,2018-03-11,2018-01-20,NA,0,3.8594143044641,13.4315922152311,0,0,0,0
1071,2009-03-20,2.40882115883378,21,2,1,2009-05-25,2009-03-27,NA,0,1.39653829236116,0,0,0,0,0
1072,2010-03-29,0.821686011474545,5,1,3,2010-04-17,2010-04-08,NA,1,3.23668021887105,0,0,0,0,0
1073,2015-09-19,1.27446296972624,9,1,3,2015-10-18,2015-09-30,NA,0,6.15286090746269,0,0,0,0,0
1074,2010-03-13,2.65072026712487,27,2,7,2010-04-08,2010-04-02,NA,1,3.89240991195708,0,1,0,0,0
1075,2011-06-23,3.46141376790041,31,1,3,2011-08-09,2011-07-17,NA,0,9.30117868998323,0,0,0,0,0
1076,2017-03-31,1.78720413806401,14,1,3,2017-04-27,2017-04-24,NA,1,3.08180608842358,0,0,0,0,0
1077,2011-05-25,0.937552513565501,7,2,1,2011-08-20,2011-07-07,NA,0,1.05985753723505,13.1465257745201,1,0,0,0
1078,2013-05-26,0.575962202162025,5,1,3,2013-07-23,2013-06-30,NA,0,5.98584642149171,0,0,0,1,0
1079,2019-01-15,0.88311791971383,7,4,4,2019-01-25,2019-01-17,NA,1,7.16355176111598,0,1,0,0,0
1080,2011-06-13,0.676288428187273,5,1,5,2011-07-12,2011-07-03,NA,1,2.34067787844852,0,1,1,0,0
1081,2012-09-18,0.562397622992351,5,3,3,2012-11-21,2012-10-02,NA,0,3.75918413759482,13.3112436720917,0,0,1,0
1082,2019-08-09,1.05588284920391,7,4,4,2019-08-28,2019-08-17,NA,1,6.29207340113369,0,0,0,0,0
1083,2018-11-14,2.2551089310249,19,2,5,2019-01-09,2018-12-21,NA,0,6.97250361165313,40.5783205323076,0,0,0,0
1084,2009-08-30,2.89137609266525,29,2,4,2009-10-07,2009-09-28,NA,1,4.49628723411004,0,0,1,0,0
1085,2011-04-13,2.00748589111073,25,2,3,2011-06-04,2011-05-15,NA,0,3.44036796306627,34.4618756627938,0,0,1,0
1086,2015-10-13,2.55580383469492,22,0,3,2015-12-31,2015-11-17,NA,0,6.77483157193017,0,0,0,0,0
1087,2018-04-03,4.47415536330257,49,4,3,2018-05-10,2018-04-12,NA,0,5.68497654074344,0,0,1,0,0
1088,2019-02-11,0.574242502870114,5,0,1,2019-03-31,2019-02-28,NA,0,1.74805115505072,31.7783574089175,0,0,1,0
1089,2013-03-14,2.31874755310128,20,2,2,2013-04-16,2013-04-09,NA,1,2.75948379121809,21.7218976350069,0,0,0,0
1090,2019-09-14,1.81541805314582,10,1,3,2019-10-20,2019-10-18,NA,1,3.74228010351928,22.1249347041072,0,1,0,1
1091,2017-01-28,1.99663988191357,16,2,3,2017-03-26,2017-02-17,NA,0,4.21110865024158,0,0,0,0,0
1092,2012-05-28,1.4540399541877,21,1,5,2012-07-26,2012-06-22,NA,0,8.12120051693316,0,0,1,1,0
1093,2013-10-28,2.22808402856106,19,2,2,2013-12-23,2013-11-29,NA,0,4.43580047569028,16.6888376515794,0,0,0,0
1094,2010-10-30,0.726142815460248,5,-1,2,2010-11-08,2010-10-31,NA,1,0.668953258413565,11.0707542374769,0,1,0,0
1095,2017-06-20,1.94893933754601,16,3,2,2017-07-25,2017-07-23,NA,1,5.58434276672983,33.6062072977362,0,0,0,0
1096,2009-08-05,2.6338949905883,16,1,3,2009-09-03,2009-08-25,NA,1,2.0605686642858,0,1,0,0,1
1097,2016-04-23,3.28504762538596,29,3,4,2016-05-20,2016-05-19,NA,1,4.57281178542739,32.0127090969218,0,0,0,0
1098,2018-12-04,2.18724696691556,11,3,3,2018-12-23,2018-12-23,NA,1,1.35430130551848,0,0,0,0,1
1099,2011-04-29,1.48475549763253,13,4,2,2011-06-11,2011-05-16,NA,0,6.20872271470027,0,1,0,0,0
1100,2010-03-28,1.98427347019756,20,1,4,2010-03-31,2010-03-28,NA,1,8.14948643697084,9.11094721381761,0,1,1,0
1101,2016-01-31,1.46039825638302,13,3,1,2016-02-25,2016-02-16,NA,1,2.67356619054545,37.3062827872578,1,0,0,0
1102,2011-07-26,1.11386286642429,15,2,3,2011-09-10,2011-08-08,NA,0,7.16350828363686,26.3533494729965,0,1,1,0
1103,2012-01-30,4.07432248172512,44,2,4,2012-03-31,2012-03-02,NA,0,8.45338097715349,0,0,1,0,0
1104,2013-02-15,4.67468496892439,43,2,3,2013-04-11,2013-03-04,NA,0,4.98057386162478,36.1561007242682,0,0,0,0
1105,2019-01-03,1.56427931258981,12,2,3,2019-02-04,2019-01-11,NA,0,6.41720898092376,29.3146035412611,0,0,0,0
1106,2018-04-08,1.25243337058604,9,0,7,2018-05-04,2018-05-03,NA,1,1.42002044887796,0,0,0,0,0
1107,2013-10-03,1.40269335650872,12,2,5,2013-10-04,2013-10-07,NA,1,4.14910311341378,0,0,1,0,0
1108,2016-05-14,2.10459518145779,18,1,7,2016-06-11,2016-06-07,NA,1,5.77953768363167,0,0,0,0,0
1109,2019-10-07,1.60119626890016,13,1,4,2019-11-07,2019-10-30,NA,1,4.85951147739105,0,0,0,0,0
1110,2010-10-20,4.46422280131299,41,4,3,2010-11-24,2010-10-23,NA,0,9.31321175875982,0,0,0,0,0
1111,2010-06-07,3.84461520563325,35,4,3,2010-07-21,2010-06-20,NA,0,8.30068182352859,26.1919086706301,0,0,0,0
1112,2017-12-12,1.26889850114474,9,3,3,2018-01-16,2018-01-12,NA,1,1.87664099095227,0,0,0,0,0
1113,2018-06-20,0.978177430012563,6,-1,4,2018-07-26,2018-07-27,NA,1,7.85349120206385,0,0,0,0,0
1114,2010-11-28,1.45702676872334,6,1,5,2010-12-07,2010-12-03,NA,1,3.39053789454439,0,0,0,0,1
1115,2016-09-23,3.94620389451167,36,4,5,2016-11-29,2016-10-11,NA,0,8.3113447318397,0,0,0,0,0
1116,2009-03-19,1.92011952794859,16,2,2,2009-04-12,2009-04-11,NA,1,2.67887491390957,0,0,0,0,0
1117,2019-07-20,2.44708579374456,21,1,6,2019-08-30,2019-08-01,NA,0,7.02074327277538,19.5556762035586,0,0,0,0
1118,2010-04-09,3.16478456226805,37,2,3,2010-05-21,2010-05-17,NA,1,9.21422253245213,0,1,1,0,0
1119,2009-05-31,2.79425824178077,24,1,4,2009-06-13,2009-06-10,NA,1,5.44754183260479,12.6413840347236,0,0,0,0
1120,2013-04-19,3.50829719438178,32,3,5,2013-05-20,2013-05-15,NA,1,6.56537439426285,23.3112619718772,0,0,0,0
1121,2018-04-12,1.33887537780637,10,0,7,2018-05-10,2018-05-01,NA,1,4.72543515719524,0,0,0,0,0
1122,2019-01-03,1.27710965045379,15,1,4,2019-03-05,2019-01-17,NA,0,4.86642548572942,17.4962006149763,0,0,1,0
1123,2011-04-06,1.11018408711173,10,3,4,2011-05-28,2011-04-23,NA,0,3.10632640048472,27.5552427560462,0,1,0,0
1124,2015-07-02,1.56020039606829,12,2,6,2015-08-14,2015-07-21,NA,0,4.8508169831484,0,0,0,0,0
1125,2009-05-09,0.920150546874909,6,2,4,2009-07-20,2009-06-19,NA,0,6.66555994089601,36.6492768818628,0,0,0,0
1126,2017-02-19,2.4019350414135,25,3,2,2017-04-18,2017-03-09,NA,0,8.23079612215541,29.6534899510868,0,1,0,0
1127,2018-05-08,1.97351780429951,16,5,2,2018-05-25,2018-05-19,NA,1,5.30836045981123,13.125182533743,0,0,0,0
1128,2011-10-29,2.6235152100685,26,3,4,2011-12-01,2011-11-29,NA,1,4.5480865060113,0,1,0,0,0
1129,2013-02-09,1.28143568580617,11,1,6,2013-03-15,2013-03-09,NA,1,6.34228862794562,22.4444452739461,0,1,0,0
1130,2015-12-30,1.49229204127566,18,2,1,2016-02-10,2016-01-16,NA,0,0.859086556663462,0,0,0,1,0
1131,2009-02-25,2.61012819684186,26,3,5,2009-04-02,2009-03-28,NA,1,13.0157007736421,30.8399945774459,0,1,0,0
1132,2011-05-05,1.35332789291597,10,0,2,2011-05-19,2011-05-18,NA,1,6.7776730739552,0,0,0,0,0
1133,2015-09-25,2.83195216082482,15,1,3,2015-10-11,2015-10-06,NA,1,4.5423736344208,19.1376350211307,0,0,0,1
1134,2011-05-01,1.85864927773906,15,2,4,2011-07-10,2011-06-13,NA,0,1.70047575288743,33.4785845387189,0,0,0,0
1135,2014-04-16,0.768515206858305,4,0,6,2014-05-18,2014-05-11,NA,1,3.54632070922105,0,0,0,0,0
1136,2018-01-05,0.941351925445531,6,-1,2,2018-01-25,2018-01-14,NA,1,5.89691427381902,0,0,0,0,0
1137,2010-10-28,2.53647777506473,22,3,3,2010-12-11,2010-11-09,NA,0,9.11552469975697,25.7911418984524,0,0,0,0
1138,2009-02-02,2.71489919196019,24,3,3,2009-02-19,2009-02-15,NA,2,3.10814365781712,0,0,0,0,1
1139,2013-06-14,0.540322961047281,5,0,6,2013-08-03,2013-06-27,NA,0,1.8370919928382,0,1,1,0,1
1140,2019-10-16,1.34987932363844,11,3,4,2020-01-16,2019-11-23,NA,0,4.11821432111214,30.5423898447049,1,0,0,0
1141,2010-03-20,1.03476739294235,7,2,3,2010-04-26,2010-04-14,NA,0,4.49204854544351,26.268319071781,0,0,0,0
1142,2014-07-27,1.02046968386741,7,2,2,2014-08-30,2014-08-23,NA,1,6.47249628154028,26.7245558782648,0,0,0,0
1143,2013-05-03,2.69172353104199,23,2,3,2013-05-28,2013-05-29,NA,1,4.2086325888343,0,0,0,0,0
1144,2017-06-16,4.96998846678154,46,3,4,2017-08-09,2017-07-03,NA,0,7.19291151771683,29.1569049956901,0,0,0,0
1145,2013-01-30,2.48359760548464,21,0,1,2013-03-11,2013-02-16,NA,0,2.54438428162115,11.9942568323535,0,0,0,0
1146,2012-10-11,0.840621210377324,6,1,4,2012-11-04,2012-10-28,NA,1,1.65355859371792,0,1,0,0,0
1147,2019-03-20,0.648497397657482,6,5,4,2019-05-29,2019-03-31,NA,0,4.57752636659951,0,0,0,1,0
1148,2017-11-01,4.58001824426957,45,3,12,2017-11-11,2017-11-05,NA,1,6.55110187719385,0,0,0,1,0
1149,2011-06-16,1.72053359769726,24,4,4,2011-08-03,2011-06-30,NA,0,2.65764269987231,46.3728701820305,1,0,1,0
